X vol_f_Field2 diameter_Field2
0.000139645 1.56716e-13 1.00005e-05
0.000376525 1.57475e-13 1.00005e-05
0.000613858 1.58742e-13 1.00005e-05
0.000851483 1.6037e-13 1.00005e-05
0.00108931 1.48484e-13 1.00005e-05
0.00132727 1.00084e-13 1.00004e-05
0.00156534 3.60258e-14 1.00001e-05
0.00180349 8.5244e-14 1.00004e-05
0.0020417 4.43082e-13 1.00008e-05
0.00227996 2.54141e-12 1e-05
0.00251826 1.4884e-11 1e-05
0.00275659 8.57501e-11 1e-05
0.00299495 4.85683e-10 1e-05
0.00323333 2.70099e-09 1e-05
0.00347172 1.47212e-08 1e-05
0.00371014 7.85307e-08 1e-05
0.00394857 4.09515e-07 1e-05
0.00418701 2.07191e-06 1e-05
0.00442546 1.02279e-05 1e-05
0.00466392 3.61074e-05 1.22661e-05
0.00490238 9.36386e-05 1.75764e-05
0.00514086 0.000195313 2.44201e-05
0.00537934 0.000355349 3.27789e-05
0.00561783 0.000612578 4.22048e-05
0.00585632 0.00106677 5.30612e-05
0.00609482 0.00180206 6.32014e-05
0.00633332 0.00290834 7.31393e-05
0.00657182 0.00451036 8.31586e-05
0.00681033 0.00676673 9.33914e-05
0.00704884 0.0098879 0.000104083
0.00728736 0.0141359 0.000115713
0.00752587 0.0198459 0.000128925
0.00776439 0.0274164 0.00014445
0.00800291 0.0373011 0.000162891
0.00824144 0.0499389 0.000184506
0.00847996 0.0656807 0.000208632
0.00871849 0.0843208 0.000233353
0.00895702 0.105428 0.000255508
0.00919555 0.129861 0.000273554
0.00943408 0.154351 0.000296854
