X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.182488 0.000310112 5.10167 5.17297
0.000376525 0.183587 0.000320008 5.1007 5.17464
0.000613858 0.185423 0.000326988 5.09845 5.17402
0.000851483 0.188082 0.000332995 5.09509 5.17187
0.00108931 0.191564 0.000339177 5.09053 5.1684
0.00132727 0.195844 0.000346057 5.0847 5.1637
0.00156534 0.200901 0.000353919 5.07752 5.15775
0.00180349 0.20668 0.000362905 5.06888 5.1505
0.0020417 0.213128 0.000373082 5.05867 5.14184
0.00227996 0.220143 0.000384418 5.04677 5.13165
0.00251826 0.227688 0.000396816 5.03311 5.1198
0.00275659 0.235635 0.00041006 5.01778 5.10575
0.00299495 0.243913 0.00042386 5.00071 5.08867
0.00323333 0.252398 0.000437821 4.9816 5.06886
0.00347172 0.26111 0.000451528 4.96036 5.04659
0.00371014 0.269897 0.000464488 4.93687 5.02195
0.00394857 0.278737 0.000476265 4.91107 4.99494
0.00418701 0.287506 0.000486438 4.8829 4.96553
0.00442546 0.296191 0.000494746 4.85226 4.93368
0.00466392 0.30467 0.000500974 4.8191 4.89932
0.00490238 0.312996 0.000505108 4.78331 4.86236
0.00514086 0.321102 0.000507121 4.74485 4.82272
0.00537934 0.32904 0.000507152 4.70352 4.78027
0.00561783 0.336712 0.000505233 4.65928 4.73491
0.00585632 0.344237 0.000501576 4.61174 4.68631
0.00609482 0.35147 0.000496169 4.56095 4.63446
0.00633332 0.358602 0.000489246 4.50608 4.57859
0.00657182 0.365455 0.000480698 4.44758 4.51909
0.00681033 0.372247 0.000470751 4.3834 4.45394
0.00704884 0.378825 0.000459126 4.31556 4.38507
0.00728736 0.385421 0.000445997 4.23851 4.30695
0.00752587 0.391782 0.000430834 4.15883 4.2259
0.00776439 0.398271 0.00041379 4.06368 4.12815
0.00800291 0.404693 0.000394007 3.96961 4.02945
0.00824144 0.411385 0.000371889 3.83523 3.88942
0.00847996 0.418089 0.000345752 3.71511 3.76383
0.00871849 0.425044 0.000315665 3.51567 3.55844
0.00895702 0.432192 0.000278209 3.33198 3.36911
0.00919555 0.440184 0.000232667 2.97923 3.01126
0.00943408 0.451263 0.000178012 2.48701 2.5063
