X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.018849 6.47246e-05 4.31691 4.32667
0.000376525 0.0193864 8.59371e-05 4.31646 4.33085
0.000613858 0.020319 0.00010364 4.31498 4.3332
0.000851483 0.0216302 0.000118336 4.31276 4.33408
0.00108931 0.0233368 0.000130985 4.30976 4.33368
0.00132727 0.0254692 0.000141959 4.30598 4.33209
0.00156534 0.0280637 0.00015143 4.30142 4.32934
0.00180349 0.0311667 0.00015954 4.29604 4.32544
0.0020417 0.0348263 0.00016647 4.28982 4.32042
0.00227996 0.0391109 0.00017244 4.28271 4.31426
0.00251826 0.0440715 0.000177689 4.27464 4.30698
0.00275659 0.0497833 0.00018246 4.26556 4.29854
0.00299495 0.0562979 0.000186989 4.25538 4.28892
0.00323333 0.0636941 0.00019151 4.24398 4.27808
0.00347172 0.0720051 0.000196244 4.23125 4.26593
0.00371014 0.081275 0.000201392 4.21704 4.25239
0.00394857 0.0915091 0.000207147 4.20116 4.23727
0.00418701 0.102672 0.000213692 4.1834 4.2203
0.00442546 0.114713 0.000221194 4.16353 4.20134
0.00466392 0.127537 0.000229773 4.14126 4.18007
0.00490238 0.141004 0.000239486 4.11633 4.15628
0.00514086 0.154942 0.000250288 4.08847 4.12968
0.00537934 0.169134 0.000262027 4.05745 4.10004
0.00561783 0.183372 0.000274391 4.02312 4.06713
0.00585632 0.197466 0.000286976 3.98532 4.03076
0.00609482 0.211206 0.000299205 3.94407 3.99083
0.00633332 0.224568 0.000310556 3.89907 3.947
0.00657182 0.237369 0.000320371 3.85036 3.89916
0.00681033 0.249778 0.000328265 3.79715 3.84649
0.00704884 0.261608 0.000333683 3.73957 3.78899
0.00728736 0.273111 0.000336486 3.67566 3.7247
0.00752587 0.284181 0.000336222 3.60646 3.65457
0.00776439 0.295081 0.000332886 3.52672 3.57341
0.00800291 0.30564 0.000325903 3.44125 3.48596
0.00824144 0.316296 0.000315302 3.33507 3.37727
0.00847996 0.326886 0.000300128 3.22137 3.2599
0.00871849 0.337644 0.000279884 3.06306 3.09816
0.00895702 0.348603 0.000252352 2.89185 2.92295
0.00919555 0.360442 0.000216895 2.60259 2.62885
0.00943408 0.376128 0.000173566 2.16816 2.18538
