X vol_f_Field2 diameter_Field2
0.000139645 3.78413e-17 1e-05
0.000376525 9.76317e-18 1e-05
0.000613858 5.32335e-18 1e-05
0.000851483 1.42726e-17 1e-05
0.00108931 2.42538e-17 1e-05
0.00132727 3.77689e-17 1e-05
0.00156534 5.17002e-17 1e-05
0.00180349 5.14702e-17 1e-05
0.0020417 5.17622e-17 1e-05
0.00227996 4.71574e-17 1e-05
0.00251826 2.91313e-17 1e-05
0.00275659 1.44796e-17 1e-05
0.00299495 1.3034e-17 1e-05
0.00323333 1.69924e-17 1e-05
0.00347172 2.59868e-17 1e-05
0.00371014 2.26076e-17 1e-05
0.00394857 1.75467e-17 1e-05
0.00418701 1.98399e-17 1e-05
0.00442546 3.22505e-17 1e-05
0.00466392 1.0924e-16 1e-05
0.00490238 5.91766e-16 1e-05
0.00514086 3.49822e-15 1e-05
0.00537934 2.06776e-14 1e-05
0.00561783 1.20299e-13 1e-05
0.00585632 7.04651e-13 1e-05
0.00609482 4.2687e-12 1e-05
0.00633332 2.56536e-11 1e-05
0.00657182 1.52265e-10 1e-05
0.00681033 8.88304e-10 1e-05
0.00704884 5.09515e-09 1e-05
0.00728736 2.90085e-08 1e-05
0.00752587 1.63055e-07 1e-05
0.00776439 9.01794e-07 1e-05
0.00800291 4.95918e-06 1e-05
0.00824144 2.66989e-05 1e-05
0.00847996 0.000143351 1e-05
0.00871849 0.000754103 1e-05
0.00895702 0.00306036 1.41386e-05
0.00919555 0.012375 2.12527e-05
0.00943408 0.0704127 3.07744e-05
