X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0686693 0.000103594 4.75361 4.77437
0.000376525 0.0696229 0.000126131 4.75314 4.77955
0.000613858 0.0713962 0.000144707 4.75177 4.78271
0.000851483 0.0739742 0.000159033 4.74974 4.78406
0.00108931 0.0773918 0.000169992 4.747 4.78377
0.00132727 0.0816831 0.000178294 4.74353 4.78204
0.00156534 0.0868848 0.000184562 4.7393 4.77899
0.00180349 0.0930287 0.000189322 4.73424 4.77471
0.0020417 0.100135 0.000193002 4.7283 4.76924
0.00227996 0.108246 0.000195936 4.72137 4.76263
0.00251826 0.117351 0.000198386 4.71334 4.75463
0.00275659 0.127419 0.000200561 4.70405 4.74525
0.00299495 0.13844 0.000202631 4.69335 4.73437
0.00323333 0.150339 0.000204733 4.68102 4.72182
0.00347172 0.163017 0.000206981 4.66685 4.70741
0.00371014 0.176321 0.000209461 4.6506 4.69091
0.00394857 0.190208 0.000212242 4.63202 4.6721
0.00418701 0.204417 0.000215351 4.61087 4.65073
0.00442546 0.218765 0.000218792 4.58692 4.62657
0.00466392 0.233036 0.000222527 4.55998 4.59945
0.00490238 0.247117 0.000226493 4.52992 4.56922
0.00514086 0.260913 0.000230591 4.49664 4.53576
0.00537934 0.2743 0.000234697 4.46009 4.49903
0.00561783 0.287195 0.00023865 4.42023 4.45895
0.00585632 0.299535 0.000242291 4.37696 4.41543
0.00609482 0.311297 0.00024543 4.33024 4.36835
0.00633332 0.322502 0.000247909 4.27976 4.31743
0.00657182 0.33314 0.000249528 4.22538 4.26244
0.00681033 0.343314 0.000250161 4.16632 4.20265
0.00704884 0.353018 0.000249599 4.10263 4.13801
0.00728736 0.362378 0.000247747 4.03221 4.06646
0.00752587 0.371442 0.000244369 3.95645 3.98928
0.00776439 0.38031 0.000239369 3.86903 3.90024
0.00800291 0.388992 0.000232361 3.77652 3.80582
0.00824144 0.397708 0.000223183 3.6606 3.68773
0.00847996 0.406468 0.000211198 3.53807 3.56218
0.00871849 0.415296 0.000196064 3.36535 3.3867
0.00895702 0.424324 0.00017645 3.18331 3.20211
0.00919555 0.433901 0.000151961 2.87394 2.89049
0.00943408 0.447174 0.000123222 2.4104 2.42052
