X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.155714 0.000107729 5.11045 5.13297
0.000376525 0.156864 0.000150537 5.10917 5.1429
0.000613858 0.15906 0.000180435 5.10701 5.14854
0.000851483 0.162162 0.000200829 5.10415 5.15087
0.00108931 0.166268 0.000215252 5.10039 5.1506
0.00132727 0.171319 0.000225856 5.09564 5.14819
0.00156534 0.177341 0.000234089 5.08979 5.14393
0.00180349 0.184276 0.000240942 5.0827 5.13794
0.0020417 0.192102 0.0002471 5.07424 5.13029
0.00227996 0.200731 0.000253026 5.06424 5.12093
0.00251826 0.210089 0.000259032 5.0525 5.10975
0.00275659 0.220045 0.000265319 5.03885 5.09661
0.00299495 0.230485 0.000272005 5.02309 5.08138
0.00323333 0.241215 0.000279131 5.00504 5.06387
0.00347172 0.252212 0.000286684 4.98455 5.04395
0.00371014 0.263273 0.00029458 4.96151 5.02148
0.00394857 0.274286 0.000302685 4.93584 4.99639
0.00418701 0.285046 0.000310799 4.90755 4.96863
0.00442546 0.295542 0.000318713 4.8766 4.93816
0.00466392 0.305686 0.000326176 4.84306 4.90498
0.00490238 0.315493 0.000332951 4.80688 4.86903
0.00514086 0.324919 0.000338794 4.76805 4.83022
0.00537934 0.33397 0.00034352 4.72646 4.78844
0.00561783 0.342626 0.000346951 4.68201 4.74354
0.00585632 0.350966 0.000349003 4.6344 4.69523
0.00609482 0.358935 0.000349562 4.58352 4.64334
0.00633332 0.366664 0.000348629 4.52874 4.58729
0.00657182 0.374065 0.000346111 4.47015 4.5271
0.00681033 0.38129 0.000342053 4.40626 4.46136
0.00704884 0.388267 0.00033634 4.33806 4.391
0.00728736 0.39518 0.000329023 4.26154 4.31206
0.00752587 0.401848 0.000319889 4.18111 4.22894
0.00776439 0.408579 0.00030899 4.08506 4.1299
0.00800291 0.415204 0.000295917 3.98842 4.02998
0.00824144 0.421973 0.00028069 3.85595 3.89336
0.00847996 0.428798 0.000262568 3.73277 3.7665
0.00871849 0.435804 0.000241428 3.53895 3.56887
0.00895702 0.443028 0.000215821 3.35322 3.37984
0.00919555 0.450793 0.000185916 3.00329 3.02607
0.00943408 0.461754 0.000152255 2.51674 2.53201
