X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.120223 0.000234505 4.8734 4.92575
0.000376525 0.121297 0.000251491 4.87263 4.9294
0.000613858 0.123183 0.000262126 4.87081 4.93018
0.000851483 0.125919 0.000269593 4.86815 4.92916
0.00108931 0.129538 0.000275926 4.86453 4.92677
0.00132727 0.134041 0.000282088 4.85992 4.92322
0.00156534 0.139433 0.000288614 4.85424 4.91859
0.00180349 0.145694 0.00029584 4.8474 4.91285
0.0020417 0.1528 0.000304006 4.83928 4.90597
0.00227996 0.16069 0.000313286 4.82974 4.89784
0.00251826 0.16935 0.000323803 4.81863 4.88832
0.00275659 0.178661 0.000335604 4.80576 4.87724
0.00299495 0.18855 0.000348663 4.79099 4.86445
0.00323333 0.198805 0.000362823 4.77416 4.84975
0.00347172 0.209277 0.000377825 4.75515 4.83296
0.00371014 0.219812 0.00039328 4.73398 4.81389
0.00394857 0.230415 0.000408746 4.71087 4.79172
0.00418701 0.241013 0.000423683 4.68561 4.76597
0.00442546 0.251563 0.000437594 4.65782 4.7372
0.00466392 0.261931 0.000449968 4.62744 4.70569
0.00490238 0.27208 0.000460444 4.59434 4.67144
0.00514086 0.281943 0.000468718 4.55847 4.63442
0.00537934 0.291558 0.000474708 4.51968 4.59453
0.00561783 0.300826 0.000478309 4.47793 4.55167
0.00585632 0.30986 0.000479652 4.43287 4.50556
0.00609482 0.318523 0.000478704 4.38454 4.45619
0.00633332 0.326998 0.000475698 4.33221 4.40288
0.00657182 0.33511 0.000470553 4.27621 4.34589
0.00681033 0.343082 0.000463519 4.21488 4.28361
0.00704884 0.350751 0.000454395 4.14954 4.21731
0.00728736 0.358375 0.000443402 4.07608 4.14287
0.00752587 0.365725 0.000430126 3.99855 4.06422
0.00776439 0.373149 0.000414686 3.90737 3.97135
0.00800291 0.380425 0.000396207 3.81641 3.87623
0.00824144 0.387998 0.000375008 3.69163 3.74665
0.00847996 0.395592 0.000349603 3.57048 3.61931
0.00871849 0.403363 0.00031987 3.38196 3.42506
0.00895702 0.411332 0.000282393 3.2053 3.24325
0.00919555 0.420173 0.000236239 2.86749 2.89902
0.00943408 0.432311 0.000178831 2.39206 2.41114
