X vol_f_Field2 diameter_Field2
0.000139645 6.88827e-14 1.00002e-05
0.000376525 6.91104e-14 1.00002e-05
0.000613858 7.28358e-14 1.00002e-05
0.000851483 7.38699e-14 1.00002e-05
0.00108931 6.92624e-14 1.00002e-05
0.00132727 7.19513e-14 1.00002e-05
0.00156534 8.12198e-14 1.00002e-05
0.00180349 9.34846e-14 1.00003e-05
0.0020417 9.66807e-14 1.00003e-05
0.00227996 9.71137e-14 1.00003e-05
0.00251826 9.55979e-14 1.00003e-05
0.00275659 9.03105e-14 1.00003e-05
0.00299495 7.76527e-14 1.00002e-05
0.00323333 7.31693e-14 1.00002e-05
0.00347172 7.28224e-14 1.00002e-05
0.00371014 7.28822e-14 1.00002e-05
0.00394857 7.34878e-14 1.00002e-05
0.00418701 7.26285e-14 1.00002e-05
0.00442546 7.1378e-14 1.00002e-05
0.00466392 7.91275e-14 1.00002e-05
0.00490238 7.32615e-14 1.00002e-05
0.00514086 7.89137e-14 1.00002e-05
0.00537934 1.11542e-13 1.00006e-05
0.00561783 2.2385e-13 1.00029e-05
0.00585632 7.38613e-13 1.00055e-05
0.00609482 3.47106e-12 1.00033e-05
0.00633332 1.67788e-11 1e-05
0.00657182 8.46685e-11 1e-05
0.00681033 4.32936e-10 1e-05
0.00704884 2.16675e-09 1e-05
0.00728736 1.05998e-08 1e-05
0.00752587 5.10855e-08 1e-05
0.00776439 2.43494e-07 1e-05
0.00800291 1.13738e-06 1e-05
0.00824144 5.23742e-06 1e-05
0.00847996 2.39786e-05 1e-05
0.00871849 0.000107719 1e-05
0.00895702 0.000487192 1e-05
0.00919555 0.00223968 1e-05
0.00943408 0.0121532 1e-05
