X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00406495 2.82313e-05 4.15439 4.15659
0.000376525 0.00457041 3.95743e-05 4.15398 4.15756
0.000613858 0.00517039 4.97542e-05 4.15261 4.1576
0.000851483 0.00590917 5.87786e-05 4.15055 4.15713
0.00108931 0.00686579 6.6997e-05 4.14773 4.1558
0.00132727 0.00806286 7.47234e-05 4.14417 4.15369
0.00156534 0.00953067 8.21851e-05 4.13986 4.15081
0.00180349 0.0113074 8.95112e-05 4.13477 4.14715
0.0020417 0.0134376 9.67551e-05 4.12888 4.14268
0.00227996 0.015973 0.00010391 4.12216 4.13734
0.00251826 0.0189718 0.00011092 4.11457 4.13108
0.00275659 0.0224993 0.000117688 4.10606 4.12381
0.00299495 0.0266268 0.000124093 4.09656 4.11545
0.00323333 0.0314321 0.000130031 4.086 4.1059
0.00347172 0.0369967 0.000135444 4.0743 4.09507
0.00371014 0.0434046 0.000140341 4.06136 4.08288
0.00394857 0.0507395 0.000144798 4.04707 4.06921
0.00418701 0.0590778 0.00014894 4.0313 4.05399
0.00442546 0.0684905 0.000152923 4.01388 4.03706
0.00466392 0.0790173 0.000156896 3.99461 4.01828
0.00490238 0.0906849 0.000160999 3.97325 3.99736
0.00514086 0.103452 0.000165371 3.94952 3.97393
0.00537934 0.117285 0.000170143 3.92308 3.94791
0.00561783 0.132012 0.000175407 3.89357 3.91885
0.00585632 0.147548 0.000181221 3.86057 3.88633
0.00609482 0.16355 0.000187551 3.82374 3.85
0.00633332 0.179929 0.000194313 3.78261 3.80937
0.00657182 0.196198 0.000201272 3.73699 3.76424
0.00681033 0.212397 0.000208179 3.68639 3.71408
0.00704884 0.227982 0.000214582 3.63082 3.65884
0.00728736 0.243241 0.000220139 3.56917 3.59739
0.00752587 0.25766 0.000224256 3.50175 3.52995
0.00776439 0.271775 0.000226623 3.42533 3.45324
0.00800291 0.285133 0.000226577 3.34175 3.36901
0.00824144 0.298406 0.000223907 3.24143 3.26771
0.00847996 0.311268 0.000217878 3.13145 3.15636
0.00871849 0.324229 0.000208269 2.98453 3.00786
0.00895702 0.336971 0.00019392 2.81576 2.8374
0.00919555 0.350783 0.000175652 2.54481 2.56357
0.00943408 0.365648 0.000158028 2.11901 2.1321
