X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.101967 0.000163161 4.78096 4.81538
0.000376525 0.102916 0.000202697 4.77998 4.82428
0.000613858 0.10464 0.000226774 4.77803 4.8283
0.000851483 0.107119 0.000242886 4.77527 4.82938
0.00108931 0.110413 0.000255367 4.77157 4.82847
0.00132727 0.114517 0.000266361 4.76687 4.82608
0.00156534 0.119468 0.000277076 4.76112 4.82243
0.00180349 0.125239 0.000288246 4.75423 4.81763
0.0020417 0.131871 0.000300378 4.7461 4.81169
0.00227996 0.13931 0.000313819 4.73658 4.80458
0.00251826 0.147541 0.000328808 4.72556 4.7962
0.00275659 0.156456 0.00034546 4.71285 4.7864
0.00299495 0.165949 0.000363756 4.69831 4.775
0.00323333 0.175854 0.000383502 4.68186 4.76173
0.00347172 0.186173 0.000404363 4.66367 4.74547
0.00371014 0.196744 0.000425796 4.64366 4.72514
0.00394857 0.207515 0.000447134 4.62134 4.70182
0.00418701 0.218338 0.000467593 4.59659 4.67589
0.00442546 0.229122 0.000486424 4.56927 4.64737
0.00466392 0.239787 0.000502952 4.53935 4.61625
0.00490238 0.250296 0.000516723 4.50668 4.58242
0.00514086 0.260543 0.00052742 4.47123 4.5458
0.00537934 0.270564 0.000535002 4.43282 4.50628
0.00561783 0.280237 0.000539455 4.39143 4.46378
0.00585632 0.28969 0.000541007 4.34669 4.418
0.00609482 0.298748 0.000539733 4.2987 4.36896
0.00633332 0.307618 0.000535944 4.24663 4.31591
0.00657182 0.316101 0.000529649 4.19097 4.25927
0.00681033 0.324442 0.000521148 4.12986 4.19725
0.00704884 0.332469 0.000510311 4.06492 4.13139
0.00728736 0.340447 0.000497415 3.99157 4.0572
0.00752587 0.348128 0.000482079 3.91497 3.97981
0.00776439 0.355931 0.0004644 3.82302 3.88705
0.00800291 0.363565 0.000443532 3.73074 3.79379
0.00824144 0.371452 0.00041952 3.60731 3.66891
0.00847996 0.379419 0.000390845 3.48947 3.54569
0.00871849 0.387677 0.000357527 3.30196 3.35208
0.00895702 0.396111 0.000316557 3.1253 3.16936
0.00919555 0.405724 0.00026788 2.78918 2.8266
0.00943408 0.41817 0.000212529 2.31832 2.34136
