X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.257293 0.000287493 5.39494 5.46115
0.000376525 0.258296 0.000302226 5.39311 5.4633
0.000613858 0.259886 0.000312429 5.39001 5.46271
0.000851483 0.262126 0.000320142 5.38558 5.45995
0.00108931 0.265054 0.000326988 5.37966 5.4553
0.00132727 0.268604 0.00033375 5.37217 5.44889
0.00156534 0.272776 0.000340847 5.36302 5.44077
0.00180349 0.277493 0.000348462 5.35213 5.43089
0.0020417 0.282721 0.000356667 5.33941 5.41922
0.00227996 0.288372 0.000365426 5.3248 5.40568
0.00251826 0.294399 0.000374643 5.30824 5.3902
0.00275659 0.300694 0.000384148 5.28966 5.37269
0.00299495 0.30725 0.000393729 5.26906 5.3531
0.00323333 0.313939 0.000403119 5.24641 5.33137
0.00347172 0.320706 0.000412041 5.2218 5.30757
0.00371014 0.327444 0.000420206 5.19537 5.28141
0.00394857 0.334181 0.000427374 5.16686 5.25245
0.00418701 0.340895 0.000433332 5.13599 5.22073
0.00442546 0.347601 0.000437947 5.10274 5.18644
0.00466392 0.354227 0.000441104 5.06711 5.1497
0.00490238 0.360772 0.000442778 5.02893 5.1104
0.00514086 0.367167 0.00044294 4.98809 5.06841
0.00537934 0.373453 0.000441651 4.94443 5.02361
0.00561783 0.37956 0.000438913 4.89785 4.97585
0.00585632 0.385577 0.00043482 4.8479 4.92467
0.00609482 0.391377 0.000429345 4.79499 4.87034
0.00633332 0.397111 0.000422591 4.73869 4.81221
0.00657182 0.402683 0.000414494 4.67846 4.74925
0.00681033 0.408263 0.000405163 4.61184 4.67958
0.00704884 0.413693 0.000394427 4.54127 4.60571
0.00728736 0.419189 0.000382369 4.46107 4.522
0.00752587 0.424555 0.000368664 4.37812 4.43534
0.00776439 0.430071 0.000353393 4.27659 4.32982
0.00800291 0.435538 0.000335955 4.17754 4.22655
0.00824144 0.441226 0.000316439 4.03602 4.07992
0.00847996 0.446974 0.000293756 3.91056 3.94978
0.00871849 0.452937 0.000267861 3.70179 3.73613
0.00895702 0.459145 0.000236673 3.51154 3.54153
0.00919555 0.46598 0.000200386 3.13902 3.16479
0.00943408 0.475725 0.00016041 2.63059 2.64722
