X vol_f_Field2 diameter_Field2
0.000139645 1.01248e-14 1e-05
0.000376525 1.28775e-14 1e-05
0.000613858 9.52131e-15 1e-05
0.000851483 9.57475e-15 1e-05
0.00108931 1.05985e-14 1e-05
0.00132727 1.03734e-14 1e-05
0.00156534 1.01605e-14 1e-05
0.00180349 1.03365e-14 1e-05
0.0020417 7.41377e-15 1e-05
0.00227996 4.70562e-15 1e-05
0.00251826 4.89915e-15 1e-05
0.00275659 5.97794e-15 1.00001e-05
0.00299495 2.87428e-15 1e-05
0.00323333 3.90345e-15 1e-05
0.00347172 5.59221e-15 1e-05
0.00371014 4.56685e-15 1e-05
0.00394857 3.26862e-15 1e-05
0.00418701 1.76742e-15 1e-05
0.00442546 6.72811e-16 1e-05
0.00466392 3.29989e-15 1e-05
0.00490238 2.51341e-14 1e-05
0.00514086 1.87176e-13 1e-05
0.00537934 1.35554e-12 1e-05
0.00561783 1.10176e-11 1e-05
0.00585632 8.51417e-11 1e-05
0.00609482 6.32497e-10 1e-05
0.00633332 4.55765e-09 1e-05
0.00657182 3.15358e-08 1e-05
0.00681033 2.17271e-07 1e-05
0.00704884 1.38914e-06 1e-05
0.00728736 9.19207e-06 1e-05
0.00752587 5.59891e-05 1e-05
0.00776439 0.00036222 1e-05
0.00800291 0.00171054 1.26357e-05
0.00824144 0.00511953 2.6424e-05
0.00847996 0.0119612 4.28035e-05
0.00871849 0.0263005 5.4376e-05
0.00895702 0.0514533 6.41802e-05
0.00919555 0.0991165 7.26647e-05
0.00943408 0.159199 8.34718e-05
