X vol_f_Field2 diameter_Field2
0.000139645 0.155757 0.000239312
0.000376525 0.156956 0.000260813
0.000613858 0.159025 0.000273386
0.000851483 0.161982 0.00028169
0.00108931 0.16588 0.000288383
0.00132727 0.170676 0.000294676
0.00156534 0.17638 0.000301213
0.00180349 0.182926 0.000308348
0.0020417 0.190272 0.000316306
0.00227996 0.198303 0.000325206
0.00251826 0.20696 0.000335103
0.00275659 0.216093 0.000345962
0.00299495 0.225599 0.000357678
0.00323333 0.235321 0.000370042
0.00347172 0.24522 0.000382784
0.00371014 0.255148 0.000395535
0.00394857 0.265079 0.000407897
0.00418701 0.274896 0.000419435
0.00442546 0.284554 0.00042977
0.00466392 0.293916 0.000438572
0.00490238 0.303066 0.000445631
0.00514086 0.311935 0.000450774
0.00537934 0.320591 0.000453995
0.00561783 0.328933 0.000455237
0.00585632 0.337068 0.000454629
0.00609482 0.344875 0.000452139
0.00633332 0.352531 0.000447955
0.00657182 0.359874 0.000441991
0.00681033 0.367102 0.000434449
0.00704884 0.374047 0.000425093
0.00728736 0.380937 0.000414057
0.00752587 0.387629 0.000400965
0.00776439 0.394469 0.000386039
0.00800291 0.401171 0.000368504
0.00824144 0.408098 0.000348512
0.00847996 0.415068 0.000324678
0.00871849 0.42222 0.000296963
0.00895702 0.429571 0.000262184
0.00919555 0.437685 0.000219615
0.00943408 0.449091 0.000167028
