X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0676567 0.000136726 4.72266 4.75111
0.000376525 0.0685583 0.000161386 4.72215 4.75669
0.000613858 0.0702324 0.00017906 4.72073 4.75953
0.000851483 0.0726766 0.000190605 4.71864 4.7601
0.00108931 0.0759421 0.000198214 4.71584 4.7589
0.00132727 0.0800758 0.000203343 4.7123 4.75629
0.00156534 0.0851107 0.000206922 4.708 4.75248
0.00180349 0.091078 0.000209542 4.70286 4.74757
0.0020417 0.0980035 0.000211592 4.69682 4.74158
0.00227996 0.105907 0.000213338 4.68979 4.73455
0.00251826 0.114798 0.000214976 4.68166 4.72626
0.00275659 0.124655 0.000216662 4.67227 4.71663
0.00299495 0.135454 0.000218527 4.66146 4.70557
0.00323333 0.147081 0.000220674 4.64904 4.69292
0.00347172 0.159533 0.000223202 4.6348 4.67848
0.00371014 0.172644 0.000226178 4.6185 4.66201
0.00394857 0.186288 0.000229649 4.59988 4.64329
0.00418701 0.200223 0.000233615 4.5787 4.62205
0.00442546 0.214276 0.000238056 4.55475 4.59809
0.00466392 0.228274 0.000242897 4.52786 4.57122
0.00490238 0.242051 0.000248036 4.49791 4.54131
0.00514086 0.255525 0.000253327 4.46483 4.50826
0.00537934 0.268578 0.0002586 4.42857 4.47202
0.00561783 0.281149 0.000263638 4.38912 4.43254
0.00585632 0.293188 0.000268249 4.34635 4.38969
0.00609482 0.304652 0.000272183 4.30023 4.34335
0.00633332 0.315603 0.000275279 4.25038 4.29316
0.00657182 0.325997 0.000277288 4.19672 4.23894
0.00681033 0.33598 0.000278121 4.13835 4.17984
0.00704884 0.345487 0.000277519 4.07546 4.11595
0.00728736 0.354694 0.000275458 4.00572 4.04499
0.00752587 0.363583 0.000271632 3.93081 3.96854
0.00776439 0.372326 0.000266036 3.84401 3.87998
0.00800291 0.380873 0.000258181 3.75254 3.78644
0.00824144 0.38949 0.000247994 3.63716 3.66871
0.00847996 0.398133 0.000234572 3.51586 3.54402
0.00871849 0.406836 0.000217566 3.34377 3.369
0.00895702 0.415772 0.000194892 3.16487 3.18728
0.00919555 0.425295 0.000165796 2.8511 2.86977
0.00943408 0.438785 0.000129497 2.39131 2.40262
