X vol_f_Field2 diameter_Field2
0.000139645 0.394452 0.000467941
0.000376525 0.394882 0.000470446
0.000613858 0.395539 0.000471946
0.000851483 0.39654 0.000473169
0.00108931 0.397832 0.000474349
0.00132727 0.399429 0.000475573
0.00156534 0.401311 0.000476828
0.00180349 0.403462 0.000478046
0.0020417 0.405867 0.000479139
0.00227996 0.408504 0.000479991
0.00251826 0.411353 0.000480489
0.00275659 0.41438 0.000480516
0.00299495 0.417588 0.00047998
0.00323333 0.420938 0.000478796
0.00347172 0.424409 0.000476917
0.00371014 0.427941 0.000474299
0.00394857 0.431529 0.00047095
0.00418701 0.435157 0.000466867
0.00442546 0.438863 0.000462089
0.00466392 0.442603 0.000456613
0.00490238 0.446364 0.000450483
0.00514086 0.450095 0.000443687
0.00537934 0.453868 0.000436313
0.00561783 0.45762 0.000428323
0.00585632 0.461412 0.000419786
0.00609482 0.465156 0.000410603
0.00633332 0.468953 0.000400858
0.00657182 0.472696 0.00039038
0.00681033 0.476481 0.000379265
0.00704884 0.480216 0.000367253
0.00728736 0.484061 0.000354463
0.00752587 0.487904 0.000340466
0.00776439 0.491909 0.000325443
0.00800291 0.495993 0.000308613
0.00824144 0.500268 0.000290285
0.00847996 0.50471 0.000269002
0.00871849 0.509306 0.000244913
0.00895702 0.514248 0.000215046
0.00919555 0.519685 0.000178884
0.00943408 0.528235 0.000134864
