X vol_f_Field2 diameter_Field2
0.000139645 0.630652 0.000848473
0.000376525 0.63071 0.000849236
0.000613858 0.630812 0.000848613
0.000851483 0.630991 0.000846641
0.00108931 0.631227 0.00084325
0.00132727 0.631535 0.000838379
0.00156534 0.631908 0.000831977
0.00180349 0.632371 0.000824052
0.0020417 0.632918 0.000814662
0.00227996 0.63357 0.000803917
0.00251826 0.634301 0.000791954
0.00275659 0.635146 0.000778921
0.00299495 0.636059 0.000764969
0.00323333 0.637121 0.000750236
0.00347172 0.638253 0.000734834
0.00371014 0.639522 0.000718857
0.00394857 0.640822 0.000702395
0.00418701 0.64226 0.000685525
0.00442546 0.643709 0.000668312
0.00466392 0.645312 0.000650809
0.00490238 0.646907 0.000633058
0.00514086 0.648668 0.00061509
0.00537934 0.650405 0.000596922
0.00561783 0.65229 0.000578565
0.00585632 0.654107 0.000560007
0.00609482 0.656204 0.000541228
0.00633332 0.65807 0.000522196
0.00657182 0.660328 0.000502832
0.00681033 0.662257 0.000483099
0.00704884 0.664727 0.000462804
0.00728736 0.666727 0.000441957
0.00752587 0.669351 0.000420125
0.00776439 0.671481 0.000397419
0.00800291 0.674419 0.000372995
0.00824144 0.676804 0.000347122
0.00847996 0.680211 0.00031824
0.00871849 0.683036 0.000286538
0.00895702 0.687451 0.000249341
0.00919555 0.690394 0.000205996
0.00943408 0.698128 0.000156933
