X vol_f_Field2 diameter_Field2
0.000139645 0.703928 0.000650778
0.000376525 0.704033 0.000649828
0.000613858 0.704198 0.000647579
0.000851483 0.704453 0.000644121
0.00108931 0.704793 0.000639514
0.00132727 0.705223 0.000633832
0.00156534 0.705741 0.000627124
0.00180349 0.706349 0.000619465
0.0020417 0.707049 0.000610919
0.00227996 0.707837 0.000601578
0.00251826 0.708721 0.000591518
0.00275659 0.709685 0.000580842
0.00299495 0.710749 0.000569632
0.00323333 0.711883 0.000557987
0.00347172 0.713111 0.000545983
0.00371014 0.714407 0.000533704
0.00394857 0.715795 0.000521217
0.00418701 0.71725 0.000508581
0.00442546 0.718789 0.000495848
0.00466392 0.720393 0.00048305
0.00490238 0.722075 0.000470218
0.00514086 0.723834 0.000457364
0.00537934 0.725651 0.000444493
0.00561783 0.727548 0.000431593
0.00585632 0.729511 0.000418643
0.00609482 0.731528 0.000405607
0.00633332 0.733617 0.000392435
0.00657182 0.735791 0.000379069
0.00681033 0.737999 0.000365415
0.00704884 0.740306 0.000351389
0.00728736 0.742665 0.000336843
0.00752587 0.74517 0.000321648
0.00776439 0.747684 0.000305545
0.00800291 0.75044 0.000288331
0.00824144 0.753123 0.000269498
0.00847996 0.756602 0.000248662
0.00871849 0.7595 0.00022477
0.00895702 0.765681 0.000196431
0.00919555 0.769063 0.000162499
0.00943408 0.78101 0.00012144
