X vol_f_Field2 diameter_Field2
0.000139645 9.67668e-10 2.0184e-05
0.000376525 1.79725e-09 2.01344e-05
0.000613858 4.73372e-09 2.00992e-05
0.000851483 1.41706e-08 2.00815e-05
0.00108931 4.44094e-08 2.0091e-05
0.00132727 1.40289e-07 2.01719e-05
0.00156534 4.34726e-07 2.05294e-05
0.00180349 1.2795e-06 2.19093e-05
0.0020417 3.38212e-06 2.5353e-05
0.00227996 8.08412e-06 2.94065e-05
0.00251826 1.77651e-05 3.39386e-05
0.00275659 3.59984e-05 3.87516e-05
0.00299495 6.86737e-05 4.38871e-05
0.00323333 0.000120392 4.88981e-05
0.00347172 0.000198992 5.38311e-05
0.00371014 0.000319921 5.86545e-05
0.00394857 0.000502788 6.34467e-05
0.00418701 0.00077126 6.82961e-05
0.00442546 0.00115629 7.32253e-05
0.00466392 0.00169759 7.82369e-05
0.00490238 0.00244594 8.33209e-05
0.00514086 0.00346502 8.84559e-05
0.00537934 0.00483567 9.36157e-05
0.00561783 0.00665683 9.87811e-05
0.00585632 0.0090543 0.000103958
0.00609482 0.0121759 0.000109199
0.00633332 0.0162118 0.000114608
0.00657182 0.0213683 0.000120352
0.00681033 0.0279227 0.000126649
0.00704884 0.0361203 0.000133754
0.00728736 0.0463248 0.000141939
0.00752587 0.0587091 0.000151415
0.00776439 0.0736289 0.000162257
0.00800291 0.0908718 0.000174122
0.00824144 0.110363 0.000186232
0.00847996 0.131223 0.000197116
0.00871849 0.153207 0.000205016
0.00895702 0.175231 0.000207874
0.00919555 0.19935 0.000205031
0.00943408 0.223679 0.000198883
