X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.212667 0.000238404 5.3028 5.35841
0.000376525 0.213871 0.000249714 5.30166 5.36039
0.000613858 0.215907 0.000256953 5.29937 5.35991
0.000851483 0.218808 0.000261635 5.29604 5.35754
0.00108931 0.222601 0.000265082 5.29153 5.35351
0.00132727 0.227249 0.000267997 5.28576 5.34794
0.00156534 0.232733 0.000270785 5.27862 5.34086
0.00180349 0.23898 0.00027368 5.26999 5.33219
0.0020417 0.245932 0.000276829 5.25973 5.32186
0.00227996 0.253497 0.000280316 5.24769 5.30974
0.00251826 0.261587 0.000284185 5.23373 5.29571
0.00275659 0.270083 0.000288438 5.2177 5.27963
0.00299495 0.278893 0.00029305 5.19949 5.26138
0.00323333 0.287863 0.000297954 5.179 5.24086
0.00347172 0.296929 0.000303062 5.15615 5.21799
0.00371014 0.305939 0.00030825 5.13091 5.19272
0.00394857 0.314903 0.000313387 5.10327 5.16501
0.00418701 0.323733 0.00031831 5.07321 5.13483
0.00442546 0.33239 0.000322863 5.04072 5.10215
0.00466392 0.340751 0.000326872 5.00582 5.06695
0.00490238 0.348853 0.000330202 4.96841 5.0291
0.00514086 0.356674 0.000332713 4.92846 4.98852
0.00537934 0.364254 0.00033432 4.8858 4.94509
0.00561783 0.371561 0.000334916 4.84027 4.89858
0.00585632 0.378659 0.000334475 4.79155 4.8487
0.00609482 0.385489 0.000332911 4.7395 4.79526
0.00633332 0.392168 0.000330243 4.68351 4.7377
0.00657182 0.398599 0.000326372 4.62364 4.67602
0.00681033 0.404943 0.000321342 4.55839 4.60878
0.00704884 0.411082 0.000315 4.4888 4.53696
0.00728736 0.417185 0.000307394 4.41064 4.45639
0.00752587 0.423173 0.000298271 4.32859 4.37166
0.00776439 0.429204 0.000287647 4.23038 4.27059
0.00800291 0.435217 0.000275068 4.1319 4.16904
0.00824144 0.441368 0.000260528 3.99627 4.02949
0.00847996 0.447629 0.000243161 3.87017 3.8999
0.00871849 0.454067 0.000222781 3.67131 3.69728
0.00895702 0.460776 0.000197654 3.48115 3.50396
0.00919555 0.468014 0.000167656 3.12248 3.14207
0.00943408 0.478491 0.0001337 2.62625 2.63849
