X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.011074 7.23586e-05 4.15911 4.17017
0.000376525 0.0114333 9.16436e-05 4.1586 4.17372
0.000613858 0.012057 0.000107554 4.15698 4.17536
0.000851483 0.0129346 0.00012069 4.15454 4.17554
0.00108931 0.0140799 0.000132137 4.15122 4.17445
0.00132727 0.0155152 0.000142446 4.14705 4.17223
0.00156534 0.0172685 0.000151938 4.14202 4.16894
0.00180349 0.0193791 0.00016084 4.13608 4.16461
0.0020417 0.0218835 0.000169344 4.12922 4.15924
0.00227996 0.0248379 0.000177644 4.12142 4.15285
0.00251826 0.0282849 0.000185943 4.11261 4.14543
0.00275659 0.032295 0.000194463 4.10276 4.13696
0.00299495 0.0369131 0.000203444 4.09174 4.12738
0.00323333 0.0422205 0.00021314 4.07951 4.11669
0.00347172 0.048258 0.000223815 4.06595 4.10482
0.00371014 0.0551073 0.000235729 4.05096 4.09171
0.00394857 0.0627827 0.000249117 4.0344 4.07729
0.00418701 0.0713588 0.000264176 4.0161 4.0614
0.00442546 0.0807913 0.000280976 3.99588 4.04391
0.00466392 0.0910762 0.000299487 3.97353 4.02453
0.00490238 0.102115 0.000319515 3.94885 4.00286
0.00514086 0.113819 0.000340693 3.92165 3.97876
0.00537934 0.12605 0.000362438 3.89174 3.95179
0.00561783 0.138611 0.000383982 3.85936 3.92119
0.00585632 0.151395 0.000404472 3.82425 3.8856
0.00609482 0.164181 0.00042301 3.7857 3.84615
0.00633332 0.177036 0.000438873 3.74318 3.80276
0.00657182 0.189626 0.00045137 3.69675 3.75545
0.00681033 0.202166 0.000460154 3.64559 3.70347
0.00704884 0.214307 0.000464813 3.5899 3.64699
0.00728736 0.226355 0.000465312 3.5278 3.58413
0.00752587 0.238036 0.000461341 3.46046 3.51609
0.00776439 0.249646 0.000452946 3.38274 3.43774
0.00800291 0.260922 0.000439639 3.29971 3.35416
0.00824144 0.272409 0.000421357 3.19592 3.24982
0.00847996 0.28384 0.000397144 3.08839 3.14109
0.00871849 0.295738 0.000366633 2.93393 2.98208
0.00895702 0.307783 0.000327774 2.76644 2.80884
0.00919555 0.321384 0.000279069 2.48937 2.52501
0.00943408 0.338351 0.000218142 2.0623 2.08459
