X vol_f_Field2 diameter_Field2
0.000139645 0.682148 0.00115954
0.000376525 0.682139 0.00115754
0.000613858 0.682074 0.00115329
0.000851483 0.681958 0.00114676
0.00108931 0.681817 0.00113804
0.00132727 0.681654 0.00112727
0.00156534 0.681478 0.00111465
0.00180349 0.681312 0.00110036
0.0020417 0.681152 0.00108461
0.00227996 0.681044 0.00106755
0.00251826 0.680982 0.00104935
0.00275659 0.681017 0.0010301
0.00299495 0.681047 0.00100985
0.00323333 0.681228 0.000988771
0.00347172 0.68147 0.00096701
0.00371014 0.681914 0.000944669
0.00394857 0.682416 0.000921817
0.00418701 0.68318 0.000898545
0.00442546 0.683981 0.000874898
0.00466392 0.6851 0.000850959
0.00490238 0.686225 0.000826748
0.00514086 0.687718 0.000802333
0.00537934 0.689146 0.000777703
0.00561783 0.691003 0.0007529
0.00585632 0.692706 0.000727865
0.00609482 0.694804 0.000702564
0.00633332 0.696698 0.000676943
0.00657182 0.698846 0.000650931
0.00681033 0.701023 0.000624548
0.00704884 0.703092 0.000597549
0.00728736 0.705428 0.00057
0.00752587 0.707571 0.000541453
0.00776439 0.709868 0.000511814
0.00800291 0.71234 0.0004805
0.00824144 0.714615 0.000447003
0.00847996 0.717696 0.000410177
0.00871849 0.720251 0.000369201
0.00895702 0.724526 0.000320264
0.00919555 0.727894 0.000264171
0.00943408 0.734672 0.00020019
