X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0219624 7.55789e-05 4.38809 4.40071
0.000376525 0.0225223 9.4567e-05 4.38764 4.40461
0.000613858 0.0235249 0.000110537 4.38621 4.40676
0.000851483 0.0249644 0.000123755 4.38407 4.40748
0.00108931 0.0268596 0.000135035 4.38118 4.40694
0.00132727 0.029247 0.000144718 4.37755 4.40525
0.00156534 0.0321667 0.000152961 4.37316 4.40243
0.00180349 0.0356745 0.000159889 4.368 4.39851
0.0020417 0.03982 0.000165649 4.36203 4.39349
0.00227996 0.0446733 0.00017042 4.3552 4.38737
0.00251826 0.0502977 0.0001744 4.34746 4.38014
0.00275659 0.0567608 0.000177789 4.33873 4.37177
0.00299495 0.0641158 0.000180782 4.32894 4.36224
0.00323333 0.0724211 0.000183563 4.31795 4.35147
0.00347172 0.0817244 0.000186289 4.30567 4.33939
0.00371014 0.0920532 0.000189105 4.29191 4.32583
0.00394857 0.103372 0.000192151 4.27652 4.31061
0.00418701 0.115681 0.00019556 4.25924 4.29348
0.00442546 0.128871 0.000199444 4.23985 4.27426
0.00466392 0.142815 0.00020389 4.21804 4.25267
0.00490238 0.157369 0.000208959 4.19355 4.22846
0.00514086 0.172386 0.000214659 4.16607 4.2013
0.00537934 0.187596 0.00022094 4.13533 4.17095
0.00561783 0.202836 0.000227678 4.10115 4.13718
0.00585632 0.217855 0.000234693 4.06331 4.09977
0.00609482 0.232512 0.000241713 4.02178 4.05864
0.00633332 0.24667 0.000248458 3.97633 4.01354
0.00657182 0.260232 0.000254552 3.92695 3.96438
0.00681033 0.273224 0.0002597 3.87305 3.91055
0.00704884 0.285583 0.000263489 3.81459 3.85193
0.00728736 0.297431 0.000265691 3.75007 3.78699
0.00752587 0.308798 0.000265892 3.67992 3.71606
0.00776439 0.319829 0.000263918 3.5999 3.63495
0.00800291 0.330517 0.000259255 3.51334 3.54691
0.00824144 0.341176 0.000251745 3.40755 3.43925
0.00847996 0.351778 0.00024056 3.29227 3.32109
0.00871849 0.362429 0.000225148 3.13532 3.16152
0.00895702 0.373229 0.000203582 2.96237 2.98595
0.00919555 0.384671 0.00017491 2.67728 2.69729
0.00943408 0.40033 0.000138366 2.23832 2.25074
