X vol_f_Field2 diameter_Field2
0.000139645 7.29662e-18 1e-05
0.000376525 1.56241e-17 1e-05
0.000613858 1.41402e-17 1e-05
0.000851483 1.03975e-17 1e-05
0.00108931 1.39873e-17 1e-05
0.00132727 2.38673e-17 1e-05
0.00156534 4.12936e-18 1e-05
0.00180349 7.46297e-18 1e-05
0.0020417 1.25907e-17 1e-05
0.00227996 1.81919e-17 1e-05
0.00251826 4.77724e-18 1e-05
0.00275659 1.56177e-17 1e-05
0.00299495 7.75539e-18 1e-05
0.00323333 3.22044e-17 1e-05
0.00347172 2.28387e-16 1e-05
0.00371014 2.52318e-15 1.0005e-05
0.00394857 2.67987e-14 1.01897e-05
0.00418701 2.59651e-13 1.08942e-05
0.00442546 2.55127e-12 1.12588e-05
0.00466392 2.48547e-11 1.1305e-05
0.00490238 2.33324e-10 1.13009e-05
0.00514086 2.16143e-09 1.12708e-05
0.00537934 1.95717e-08 1.12395e-05
0.00561783 1.70821e-07 1.12524e-05
0.00585632 1.34706e-06 1.17042e-05
0.00609482 7.74117e-06 1.51506e-05
0.00633332 3.37403e-05 1.96828e-05
0.00657182 0.000119383 2.52509e-05
0.00681033 0.000326833 3.12089e-05
0.00704884 0.000745449 3.72361e-05
0.00728736 0.00156304 4.31398e-05
0.00752587 0.00307779 4.90607e-05
0.00776439 0.00578343 5.50419e-05
0.00800291 0.0103843 6.09058e-05
0.00824144 0.0183055 6.62267e-05
0.00847996 0.0312959 7.06439e-05
0.00871849 0.0535212 7.41112e-05
0.00895702 0.0873079 7.68477e-05
0.00919555 0.140529 7.86903e-05
0.00943408 0.203953 7.6443e-05
