X vol_f_Field2 diameter_Field2
0.000139645 0.748824 0.000968097
0.000376525 0.749669 0.000966651
0.000613858 0.75055 0.000963762
0.000851483 0.751408 0.000959356
0.00108931 0.752222 0.000953455
0.00132727 0.753039 0.000946149
0.00156534 0.754065 0.000937554
0.00180349 0.755237 0.000927762
0.0020417 0.75659 0.000916864
0.00227996 0.758125 0.000904959
0.00251826 0.759765 0.000892129
0.00275659 0.761346 0.000878463
0.00299495 0.762969 0.000864044
0.00323333 0.764221 0.000848932
0.00347172 0.765295 0.00083321
0.00371014 0.766021 0.000816933
0.00394857 0.766548 0.000800167
0.00418701 0.766708 0.000783028
0.00442546 0.766532 0.000765529
0.00466392 0.765899 0.000747807
0.00490238 0.764819 0.000729878
0.00514086 0.763311 0.000711767
0.00537934 0.761546 0.000693509
0.00561783 0.75958 0.000675153
0.00585632 0.75779 0.000656729
0.00609482 0.756809 0.000638476
0.00633332 0.756465 0.000620561
0.00657182 0.75671 0.00060298
0.00681033 0.758076 0.000585666
0.00704884 0.760512 0.000568745
0.00728736 0.764209 0.000552149
0.00752587 0.769695 0.00053568
0.00776439 0.776631 0.000519465
0.00800291 0.788021 0.000503694
0.00824144 0.776264 0.000483845
0.00847996 0.758361 0.000468786
0.00871849 0.735983 0.000463773
0.00895702 0.802475 0.000473357
0.00919555 0.860106 0.000492133
0.00943408 0.825523 0.000620236
