X vol_f_Field2 diameter_Field2
0.000139645 0.425124 0.000795465
0.000376525 0.425425 0.000810543
0.000613858 0.425836 0.000822417
0.000851483 0.426436 0.00083321
0.00108931 0.427194 0.000843356
0.00132727 0.4281 0.000852515
0.00156534 0.429147 0.000860123
0.00180349 0.430319 0.000865597
0.0020417 0.431619 0.000868505
0.00227996 0.433045 0.000868606
0.00251826 0.434609 0.000865885
0.00275659 0.436306 0.000860499
0.00299495 0.438175 0.000852735
0.00323333 0.440212 0.000842916
0.00347172 0.442406 0.000831415
0.00371014 0.444751 0.000818529
0.00394857 0.447282 0.000804541
0.00418701 0.449969 0.000789658
0.00442546 0.452835 0.000774056
0.00466392 0.455841 0.000757831
0.00490238 0.45903 0.000741073
0.00514086 0.462276 0.000723775
0.00537934 0.465589 0.000706002
0.00561783 0.468902 0.000687708
0.00585632 0.472298 0.000668954
0.00609482 0.475678 0.000649614
0.00633332 0.479146 0.000629752
0.00657182 0.482589 0.000609124
0.00681033 0.48614 0.000587796
0.00704884 0.489702 0.000565385
0.00728736 0.493369 0.000542063
0.00752587 0.497039 0.000517228
0.00776439 0.500802 0.000491156
0.00800291 0.504609 0.000462754
0.00824144 0.508531 0.000432473
0.00847996 0.512558 0.000398337
0.00871849 0.516823 0.000361098
0.00895702 0.521273 0.00031741
0.00919555 0.526536 0.00026951
0.00943408 0.532743 0.000224003
