X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00173248 1.74491e-05 4.12682 4.12752
0.000376525 0.00270112 2.73442e-05 4.12652 4.12805
0.000613858 0.00379574 3.80024e-05 4.12532 4.12807
0.000851483 0.00484908 4.86387e-05 4.12343 4.1277
0.00108931 0.00592989 5.89919e-05 4.12077 4.12702
0.00132727 0.00719755 6.88199e-05 4.11734 4.1256
0.00156534 0.00872819 7.81575e-05 4.11314 4.12331
0.00180349 0.0105555 8.72633e-05 4.10814 4.1202
0.0020417 0.0127214 9.6288e-05 4.10229 4.11623
0.00227996 0.0152805 0.000105269 4.09559 4.11137
0.00251826 0.0182838 0.000114153 4.08802 4.10558
0.00275659 0.0218021 0.000122829 4.07952 4.09876
0.00299495 0.0258967 0.000131161 4.07002 4.09081
0.00323333 0.0306541 0.000139054 4.05945 4.08166
0.00347172 0.0361423 0.000146492 4.04772 4.0712
0.00371014 0.0424565 0.000153561 4.03472 4.05934
0.00394857 0.0496725 0.000160429 4.02032 4.04598
0.00418701 0.0578832 0.000167326 4.00435 4.03102
0.00442546 0.0671373 0.000174508 3.98662 4.01433
0.00466392 0.0774567 0.000182224 3.96691 3.99574
0.00490238 0.088861 0.000190681 3.94497 3.97503
0.00514086 0.1013 0.000200064 3.92048 3.95168
0.00537934 0.114681 0.000210502 3.89312 3.92561
0.00561783 0.128847 0.00022202 3.86258 3.89643
0.00585632 0.143599 0.000234511 3.82849 3.86383
0.00609482 0.158642 0.000247681 3.79068 3.82753
0.00633332 0.173793 0.000261097 3.74882 3.78719
0.00657182 0.188708 0.000274119 3.70291 3.74268
0.00681033 0.203359 0.000286103 3.65241 3.6934
0.00704884 0.217447 0.000296273 3.5974 3.63929
0.00728736 0.231138 0.000304079 3.53642 3.57883
0.00752587 0.244267 0.000308861 3.47001 3.51242
0.00776439 0.257059 0.000310304 3.39408 3.43598
0.00800291 0.269425 0.00030784 3.31173 3.35251
0.00824144 0.281825 0.000301302 3.21103 3.24995
0.00847996 0.294082 0.000289962 3.10022 3.13636
0.00871849 0.306485 0.000273543 2.95172 2.9851
0.00895702 0.319085 0.000250045 2.78634 2.81738
0.00919555 0.332648 0.000218846 2.51305 2.53959
0.00943408 0.350062 0.000179559 2.08886 2.10659
