X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.156009 0.000159822 4.97786 5.0096
0.000376525 0.156901 0.000201119 4.9761 5.01807
0.000613858 0.15864 0.000227035 4.9736 5.02197
0.000851483 0.161025 0.000245109 4.97027 5.02298
0.00108931 0.164258 0.000259447 4.96588 5.02187
0.00132727 0.168222 0.0002721 4.96035 5.01907
0.00156534 0.172954 0.000284267 4.95358 5.01479
0.00180349 0.178411 0.000296672 4.94547 5.00912
0.0020417 0.184573 0.000309759 4.9359 5.00204
0.00227996 0.191382 0.000323803 4.92474 4.99348
0.00251826 0.198777 0.000338921 4.91186 4.98333
0.00275659 0.206675 0.000355096 4.89714 4.97148
0.00299495 0.214992 0.000372189 4.88047 4.95777
0.00323333 0.223625 0.000389925 4.86187 4.94206
0.00347172 0.23247 0.00040791 4.84158 4.92347
0.00371014 0.241446 0.000425662 4.81941 4.90112
0.00394857 0.250561 0.000442667 4.79488 4.87572
0.00418701 0.259696 0.000458395 4.76788 4.84765
0.00442546 0.268815 0.000472379 4.73832 4.81696
0.00466392 0.277783 0.00048423 4.70616 4.78368
0.00490238 0.286663 0.000493728 4.67128 4.74767
0.00514086 0.295307 0.000500724 4.63363 4.70892
0.00537934 0.303819 0.000505234 4.593 4.66722
0.00561783 0.312031 0.000507276 4.5494 4.62257
0.00585632 0.320127 0.000507007 4.50237 4.57453
0.00609482 0.327876 0.000504466 4.45205 4.52323
0.00633332 0.335552 0.000499847 4.39754 4.46776
0.00657182 0.342873 0.00049312 4.33946 4.40878
0.00681033 0.350206 0.000484483 4.27551 4.34393
0.00704884 0.35719 0.00047378 4.20807 4.27567
0.00728736 0.364242 0.000461198 4.13107 4.19782
0.00752587 0.371007 0.00044638 4.05229 4.11818
0.00776439 0.377958 0.000429493 3.95471 4.01954
0.00800291 0.384718 0.00040984 3.86228 3.92517
0.00824144 0.391795 0.000387597 3.7324 3.79086
0.00847996 0.398929 0.000361805 3.61275 3.66612
0.00871849 0.406456 0.000332722 3.41574 3.4644
0.00895702 0.414159 0.000298724 3.23216 3.27582
0.00919555 0.423366 0.000262258 2.87325 2.91106
0.00943408 0.433526 0.000232876 2.3857 2.41141
