X vol_f_Field2 diameter_Field2
0.000139645 4.47073e-17 1e-05
0.000376525 2.79667e-17 1e-05
0.000613858 8.07429e-17 1e-05
0.000851483 6.4763e-17 1e-05
0.00108931 6.15382e-17 1e-05
0.00132727 1.13021e-16 1e-05
0.00156534 2.62213e-16 1e-05
0.00180349 2.79882e-15 1e-05
0.0020417 3.24414e-14 1e-05
0.00227996 3.77309e-13 1e-05
0.00251826 4.6244e-12 1e-05
0.00275659 5.87753e-11 1e-05
0.00299495 7.28192e-10 1e-05
0.00323333 8.85069e-09 1e-05
0.00347172 1.04756e-07 1e-05
0.00371014 1.2e-06 1e-05
0.00394857 1.25324e-05 1.02717e-05
0.00418701 7.9763e-05 1.49444e-05
0.00442546 0.000338273 2.15891e-05
0.00466392 0.000930018 2.91311e-05
0.00490238 0.00183098 3.69283e-05
0.00514086 0.00301299 4.44196e-05
0.00537934 0.00463021 5.13613e-05
0.00561783 0.00693695 5.78126e-05
0.00585632 0.0100986 6.40755e-05
0.00609482 0.0143282 7.01642e-05
0.00633332 0.0198838 7.59523e-05
0.00657182 0.027097 8.12356e-05
0.00681033 0.0363394 8.57965e-05
0.00704884 0.0480098 8.95174e-05
0.00728736 0.0625745 9.2429e-05
0.00752587 0.0804177 9.4679e-05
0.00776439 0.102005 9.63624e-05
0.00800291 0.127006 9.76007e-05
0.00824144 0.155846 9.84211e-05
0.00847996 0.187104 9.86284e-05
0.00871849 0.220998 9.7783e-05
0.00895702 0.254333 9.49575e-05
0.00919555 0.289163 8.95158e-05
0.00943408 0.332007 8.28499e-05
