X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0725732 3.92933e-05 4.8569 4.86193
0.000376525 0.0736616 6.35793e-05 4.85721 4.86755
0.000613858 0.0753361 8.59272e-05 4.85643 4.87207
0.000851483 0.0777925 0.000105469 4.85501 4.87535
0.00108931 0.0810399 0.000122722 4.85296 4.87739
0.00132727 0.085127 0.000137966 4.85025 4.87821
0.00156534 0.0901083 0.000151002 4.84684 4.87772
0.00180349 0.0960352 0.000161404 4.84269 4.8758
0.0020417 0.102957 0.000168982 4.8377 4.87238
0.00227996 0.110912 0.000173898 4.83181 4.86736
0.00251826 0.119962 0.000176577 4.82491 4.86067
0.00275659 0.130092 0.000177538 4.81688 4.85238
0.00299495 0.141305 0.000177258 4.80757 4.84246
0.00323333 0.15352 0.000176123 4.79674 4.83104
0.00347172 0.166677 0.000174422 4.79005 4.82538
0.00371014 0.180729 0.000172381 4.77533 4.80943
0.00394857 0.19551 0.00017017 4.75843 4.79122
0.00418701 0.210841 0.000167907 4.73904 4.77048
0.00442546 0.226544 0.000165674 4.71688 4.74698
0.00466392 0.242467 0.000163534 4.6917 4.72047
0.00490238 0.258397 0.000161519 4.66329 4.69077
0.00514086 0.274209 0.000159655 4.63144 4.65765
0.00537934 0.289799 0.000157941 4.59599 4.621
0.00561783 0.305 0.000156369 4.55677 4.58061
0.00585632 0.319773 0.000154912 4.51368 4.5364
0.00609482 0.334041 0.000153528 4.4665 4.48812
0.00633332 0.347782 0.000152159 4.41512 4.43569
0.00657182 0.360976 0.000150743 4.35921 4.37875
0.00681033 0.373639 0.000149204 4.2985 4.31702
0.00704884 0.385809 0.000147458 4.2324 4.24988
0.00728736 0.397574 0.000145412 4.16011 4.17655
0.00752587 0.4089 0.000142938 4.08112 4.09648
0.00776439 0.419908 0.000139905 3.9925 4.00676
0.00800291 0.430708 0.000136124 3.89574 3.90882
0.00824144 0.441627 0.000131409 3.78038 3.79218
0.00847996 0.452453 0.000125352 3.65208 3.66217
0.00871849 0.463559 0.000117653 3.48435 3.49304
0.00895702 0.47493 0.000107452 3.29803 3.30521
0.00919555 0.48728 9.45941e-05 2.99124 2.99705
0.00943408 0.504121 8.06845e-05 2.53196 2.53505
