X vol_f_Field2 diameter_Field2
0.000139645 0.506172 0.00110142
0.000376525 0.506147 0.00110386
0.000613858 0.506132 0.00110501
0.000851483 0.506106 0.00110434
0.00108931 0.506071 0.00110139
0.00132727 0.506038 0.00109581
0.00156534 0.506013 0.00108741
0.00180349 0.506005 0.00107625
0.0020417 0.506024 0.00106257
0.00227996 0.506076 0.00104673
0.00251826 0.506231 0.00102915
0.00275659 0.506525 0.00101021
0.00299495 0.506985 0.000990264
0.00323333 0.507623 0.000969589
0.00347172 0.508455 0.000948429
0.00371014 0.50947 0.000926934
0.00394857 0.510689 0.000905252
0.00418701 0.512099 0.000883441
0.00442546 0.51373 0.000861581
0.00466392 0.51556 0.000839653
0.00490238 0.517612 0.000817706
0.00514086 0.519843 0.000795666
0.00537934 0.522257 0.00077356
0.00561783 0.524823 0.000751248
0.00585632 0.527515 0.000728722
0.00609482 0.530201 0.000705756
0.00633332 0.532911 0.000682405
0.00657182 0.535618 0.000658385
0.00681033 0.538335 0.000633801
0.00704884 0.541075 0.000608187
0.00728736 0.543814 0.000581746
0.00752587 0.546625 0.000553703
0.00776439 0.549416 0.000524455
0.00800291 0.552348 0.000492637
0.00824144 0.555304 0.000458959
0.00847996 0.558468 0.000421007
0.00871849 0.561645 0.000379654
0.00895702 0.565112 0.000330481
0.00919555 0.5689 0.000274385
0.00943408 0.574764 0.000213292
