# Code_Saturne plot output (1D profile)
#
# Iteration output: 2490
# Time output:      2.30022e+01
#
#COLUMN_TITLES: Distance | X | Y | Z | diameter_Field2 | temp_Field1 | temp_Field2 | Velocity_Field1[Z] | Velocity_Field2[Z] | vol_f_Field2 | mass_trans_Field1 | Xd_Field2 | BK | COAL | COMP | NUCL | W1 | MT | SMBR | ALPBB | CONDNUM | GAMA | GAMANUC | epsilon_Field1
 4.56474e-03  1.39645e-04  0.00000e+00  3.47944e+00  3.40110e-05  3.59487e+02  3.60050e+02  4.45012e+00  4.45367e+00  2.63955e-02  2.14407e+02  1.02471e+03  9.85220e-30 -1.27675e+06  5.64505e+03  0.00000e+00 -1.27110e+06  3.48715e+06  2.21605e+06  2.63979e-02  1.00000e+00 -2.14340e+02  0.00000e+00  3.98004e-01 
 4.57812e-03  3.76525e-04  4.25872e-21  3.47944e+00  5.15627e-05  3.59486e+02  3.60050e+02  4.44997e+00  4.45666e+00  2.74273e-02  1.23325e+02  6.75906e+02  7.24720e-11 -6.56705e+05  3.71668e+03  0.00000e+00 -6.52988e+05  1.27328e+06  6.20293e+05  2.74293e-02  1.00000e+00 -1.23285e+02  0.00000e+00  4.02125e-01 
 4.60371e-03  6.13858e-04  0.00000e+00  3.47944e+00  6.66206e-05  3.59488e+02  3.60050e+02  4.44886e+00  4.45864e+00  2.87478e-02  9.05720e+01  5.23135e+02  1.85765e-04 -4.47586e+05  2.87700e+03  0.00000e+00 -4.44709e+05  6.90531e+05  2.45822e+05  2.87496e-02  1.00000e+00 -9.05422e+01  0.00000e+00  4.10144e-01 
 4.64138e-03  8.51483e-04  0.00000e+00  3.47944e+00  7.93926e-05  3.59492e+02  3.60050e+02  4.44711e+00  4.45953e+00  3.05575e-02  7.56408e+01  4.38977e+02  1.86189e-01 -3.55808e+05  2.41468e+03  0.00000e+00 -3.53393e+05  4.55265e+05  1.01871e+05  3.05593e-02  1.00000e+00 -7.56156e+01  0.00000e+00  4.22209e-01 
 4.69084e-03  1.08931e-03  0.00000e+00  3.47944e+00  9.08031e-05  3.59498e+02  3.60050e+02  4.44467e+00  4.45946e+00  3.28601e-02  6.74931e+01  3.83814e+02  1.04906e+01 -3.07696e+05  2.11154e+03  0.00000e+00 -3.05574e+05  3.30291e+05  2.47167e+04  3.28620e-02  1.00000e+00 -6.74703e+01  0.00000e+00  4.38561e-01 
 4.75174e-03  1.32727e-03  1.05001e-20  3.47944e+00  1.01352e-04  3.59508e+02  3.60050e+02  4.44154e+00  4.45850e+00  3.56840e-02  6.26847e+01  3.43865e+02  1.49656e+02 -2.80835e+05  1.89182e+03  0.00000e+00 -2.78794e+05  2.53081e+05 -2.57122e+04  3.56860e-02  1.00000e+00 -6.26631e+01  0.00000e+00  4.59534e-01 
 4.82366e-03  1.56534e-03  0.00000e+00  3.47944e+00  1.11260e-04  3.59520e+02  3.60050e+02  4.43770e+00  4.45667e+00  3.90667e-02  5.98263e+01  3.13243e+02  9.78844e+02 -2.66526e+05  1.72317e+03  0.00000e+00 -2.63824e+05  2.00978e+05 -6.28464e+04  3.90689e-02  1.00000e+00 -5.98052e+01  0.00000e+00  4.85590e-01 
 4.90611e-03  1.80349e-03  8.81027e-21  3.47944e+00  1.20572e-04  3.59534e+02  3.60050e+02  4.43312e+00  4.45394e+00  4.30543e-02  5.82726e+01  2.89051e+02  3.89444e+03 -2.60938e+05  1.58967e+03  0.00000e+00 -2.55454e+05  1.63909e+05 -9.15457e+04  4.30569e-02  1.00000e+00 -5.82515e+01  0.00000e+00  5.17322e-01 
 4.99859e-03  2.04170e-03  0.00000e+00  3.47944e+00  1.29226e-04  3.59551e+02  3.60050e+02  4.42776e+00  4.45027e+00  4.76991e-02  5.76955e+01  2.69695e+02  1.10182e+04 -2.62338e+05  1.48257e+03  0.00000e+00 -2.49838e+05  1.36672e+05 -1.13166e+05  4.77019e-02  1.00000e+00 -5.76739e+01  0.00000e+00  5.55467e-01 
 5.10055e-03  2.27996e-03  7.58893e-21  3.47944e+00  1.37116e-04  3.59570e+02  3.60050e+02  4.42156e+00  4.44556e+00  5.30605e-02  5.79109e+01  2.54175e+02  2.44453e+04 -2.70028e+05  1.39634e+03  0.00000e+00 -2.44186e+05  1.16223e+05 -1.27963e+05  5.30636e-02  1.00000e+00 -5.78885e+01  0.00000e+00  6.00932e-01 
