X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.200635 0.000194113 5.29977 5.34381
0.000376525 0.201906 0.000217373 5.29828 5.34872
0.000613858 0.20412 0.000231371 5.29598 5.35015
0.000851483 0.20723 0.000239497 5.29281 5.34894
0.00108931 0.211322 0.000244429 5.28857 5.34564
0.00132727 0.216315 0.000247628 5.28315 5.34057
0.00156534 0.222221 0.000249951 5.27646 5.33386
0.00180349 0.228956 0.000251888 5.26834 5.32552
0.0020417 0.236477 0.000253741 5.25867 5.3155
0.00227996 0.244686 0.000255688 5.24727 5.3037
0.00251826 0.253472 0.00025784 5.234 5.28999
0.00275659 0.262705 0.000260255 5.21868 5.27421
0.00299495 0.272304 0.000262961 5.20117 5.25626
0.00323333 0.282116 0.000265945 5.18132 5.23599
0.00347172 0.292055 0.000269175 5.15906 5.21332
0.00371014 0.301964 0.000272582 5.1343 5.18817
0.00394857 0.311759 0.000276084 5.10703 5.16051
0.00418701 0.321321 0.000279572 5.07721 5.13029
0.00442546 0.330687 0.000282941 5.04485 5.09751
0.00466392 0.339822 0.000286062 5.00993 5.06213
0.00490238 0.348678 0.000288812 4.97241 5.0241
0.00514086 0.357151 0.000291057 4.93227 4.98334
0.00537934 0.365296 0.000292697 4.88935 4.93973
0.00561783 0.373111 0.000293613 4.84356 4.8931
0.00585632 0.380656 0.000293743 4.7946 4.84319
0.00609482 0.387899 0.000292981 4.74235 4.7898
0.00633332 0.394934 0.000291305 4.68621 4.7324
0.00657182 0.401697 0.000288603 4.62615 4.67088
0.00681033 0.408324 0.000284884 4.56076 4.60385
0.00704884 0.41474 0.000279998 4.49088 4.53212
0.00728736 0.421056 0.000273961 4.41266 4.45187
0.00752587 0.427216 0.000266551 4.33021 4.36716
0.00776439 0.433392 0.000257766 4.23224 4.26676
0.00800291 0.439563 0.00024721 4.13313 4.16502
0.00824144 0.445888 0.000234872 3.99822 4.02666
0.00847996 0.452328 0.000219987 3.87165 3.89709
0.00871849 0.458942 0.00020238 3.67495 3.69715
0.00895702 0.46586 0.000180545 3.48592 3.50559
0.00919555 0.473283 0.000154524 3.12762 3.14418
0.00943408 0.483851 0.00012575 2.63391 2.64457
