X vol_f_Field2 diameter_Field2
0.000139645 0.0696042 5.91496e-05
0.000376525 0.0705103 9.23785e-05
0.000613858 0.0722181 0.000119756
0.000851483 0.074654 0.000141656
0.00108931 0.0778634 0.000158787
0.00132727 0.081886 0.000171549
0.00156534 0.0867639 0.000180611
0.00180349 0.0925382 0.000186819
0.0020417 0.0992391 0.000190966
0.00227996 0.106903 0.000193693
0.00251826 0.115547 0.000195474
0.00275659 0.125175 0.000196655
0.00299495 0.135771 0.000197487
0.00323333 0.147292 0.000198159
0.00347172 0.159671 0.000198816
0.00371014 0.17279 0.000199572
0.00394857 0.18656 0.000200518
0.00418701 0.200798 0.000201711
0.00442546 0.215348 0.000203191
0.00466392 0.230011 0.000204961
0.00490238 0.244652 0.000207005
0.00514086 0.259056 0.000209266
0.00537934 0.273145 0.000211675
0.00561783 0.28674 0.000214114
0.00585632 0.29986 0.000216483
0.00609482 0.312339 0.00021861
0.00633332 0.324313 0.000220393
0.00657182 0.33562 0.000221622
0.00681033 0.346496 0.000222218
0.00704884 0.356752 0.000221938
0.00728736 0.366709 0.000220751
0.00752587 0.376153 0.000218321
0.00776439 0.385451 0.00021461
0.00800291 0.394424 0.000209156
0.00824144 0.403417 0.000201901
0.00847996 0.412405 0.0001921
0.00871849 0.421499 0.000179511
0.00895702 0.430842 0.000162799
0.00919555 0.440608 0.000142216
0.00943408 0.453136 0.000121667
