1.409,9.914e+04
7.2705,1.1417e+05
13.8647,1.8916e+05
17.1337,3.0643e+05
18.43,4.4259e+05
19.1063,5.65e+05
19.6699,6.2732e+05
20.1771,7.382e+05
20.7407,8.7913e+05
20.9098,1.08487e+06
