X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0909484 0.000151407 4.75023 4.78174
0.000376525 0.0919187 0.000173902 4.74956 4.78662
0.000613858 0.0936887 0.000190801 4.74787 4.789
0.000851483 0.0962602 0.000203378 4.74542 4.78944
0.00108931 0.0996663 0.000213501 4.74211 4.78835
0.00132727 0.103926 0.000222279 4.73792 4.78602
0.00156534 0.109064 0.000230413 4.7328 4.78248
0.00180349 0.115079 0.000238378 4.72666 4.77777
0.0020417 0.121992 0.000246524 4.71942 4.77189
0.00227996 0.129733 0.000255111 4.71094 4.76479
0.00251826 0.138324 0.00026435 4.70108 4.75638
0.00275659 0.1477 0.000274393 4.68969 4.74653
0.00299495 0.157765 0.000285336 4.67655 4.73504
0.00323333 0.168433 0.000297205 4.6615 4.72175
0.00347172 0.17959 0.000309948 4.64435 4.70646
0.00371014 0.191043 0.000323429 4.62494 4.68896
0.00394857 0.20272 0.000337426 4.60315 4.66912
0.00418701 0.214365 0.000351603 4.57889 4.64677
0.00442546 0.225939 0.000365594 4.55212 4.62181
0.00466392 0.23731 0.000378963 4.52283 4.59414
0.00490238 0.24842 0.000391291 4.49103 4.5637
0.00514086 0.259209 0.000402165 4.45691 4.53025
0.00537934 0.269712 0.000411295 4.4202 4.49311
0.00561783 0.279883 0.000418425 4.38036 4.45239
0.00585632 0.289798 0.000423437 4.33712 4.40819
0.00609482 0.299305 0.000426194 4.2905 4.36057
0.00633332 0.308575 0.000426716 4.23993 4.30902
0.00657182 0.317453 0.000424921 4.18562 4.25368
0.00681033 0.326142 0.000420893 4.12609 4.19309
0.00704884 0.334441 0.000414504 4.0626 4.12831
0.00728736 0.342609 0.000405846 3.99222 4.05616
0.00752587 0.350515 0.000394715 3.91772 3.97865
0.00776439 0.358551 0.000381203 3.82848 3.88585
0.00800291 0.366392 0.000364817 3.73717 3.79057
0.00824144 0.374464 0.00034547 3.61722 3.66633
0.00847996 0.382539 0.000322284 3.4969 3.54055
0.00871849 0.390832 0.000294971 3.31713 3.35603
0.00895702 0.399303 0.000261662 3.13827 3.17244
0.00919555 0.408641 0.000221931 2.81196 2.84068
0.00943408 0.421338 0.000174669 2.3476 2.36606
