X vol_f_Field2 diameter_Field2
0.000139645 0.716187 0.00100529
0.000376525 0.71622 0.00100356
0.000613858 0.71623 0.000999947
0.000851483 0.716252 0.000994434
0.00108931 0.716289 0.000987053
0.00132727 0.716349 0.000977903
0.00156534 0.716451 0.000967124
0.00180349 0.716598 0.000954881
0.0020417 0.716808 0.000941328
0.00227996 0.71708 0.000926614
0.00251826 0.717437 0.000910864
0.00275659 0.717871 0.000894201
0.00299495 0.71841 0.00087673
0.00323333 0.719045 0.000858558
0.00347172 0.719802 0.000839781
0.00371014 0.720672 0.000820492
0.00394857 0.721672 0.000800777
0.00418701 0.722799 0.000780713
0.00442546 0.724054 0.000760369
0.00466392 0.725456 0.0007398
0.00490238 0.726958 0.000719025
0.00514086 0.728523 0.000698052
0.00537934 0.730166 0.000676914
0.00561783 0.731878 0.000655626
0.00585632 0.733663 0.000634178
0.00609482 0.735521 0.000612555
0.00633332 0.73743 0.000590701
0.00657182 0.739416 0.000568561
0.00681033 0.741447 0.000546027
0.00704884 0.743568 0.000522984
0.00728736 0.745697 0.000499243
0.00752587 0.747973 0.000474615
0.00776439 0.750181 0.000448765
0.00800291 0.752642 0.000421376
0.00824144 0.754929 0.000391867
0.00847996 0.757965 0.000359539
0.00871849 0.760334 0.000323097
0.00895702 0.765445 0.000280198
0.00919555 0.76801 0.000230799
0.00943408 0.777163 0.000172643
