X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.206877 0.000300937 5.22907 5.29927
0.000376525 0.208027 0.000308794 5.22808 5.30041
0.000613858 0.209942 0.000314221 5.22576 5.29934
0.000851483 0.212707 0.000318708 5.22229 5.29668
0.00108931 0.216315 0.000323183 5.21756 5.29261
0.00132727 0.220736 0.000328079 5.21149 5.28716
0.00156534 0.22594 0.000333627 5.20399 5.28032
0.00180349 0.231842 0.000339937 5.19495 5.27201
0.0020417 0.238416 0.000347069 5.18425 5.26211
0.00227996 0.245545 0.000354999 5.17174 5.25049
0.00251826 0.253153 0.000363665 5.15732 5.23704
0.00275659 0.261129 0.000372935 5.14089 5.22164
0.00299495 0.269387 0.000382618 5.12235 5.20414
0.00323333 0.277816 0.000392456 5.10166 5.18447
0.00347172 0.286324 0.000402162 5.07879 5.16256
0.00371014 0.294736 0.000411392 5.05403 5.13853
0.00394857 0.303064 0.000419852 5.02731 5.11175
0.00418701 0.311308 0.000427265 4.99829 5.08207
0.00442546 0.31948 0.00043343 4.96681 5.04967
0.00466392 0.327505 0.000438165 4.93288 5.01467
0.00490238 0.335382 0.000441395 4.89633 4.97703
0.00514086 0.34305 0.00044305 4.85707 4.93661
0.00537934 0.350545 0.000443175 4.81495 4.89337
0.00561783 0.357779 0.000441744 4.76992 4.84718
0.00585632 0.36486 0.000438877 4.72165 4.79779
0.00609482 0.371672 0.000434521 4.67006 4.74499
0.00633332 0.37836 0.000428823 4.61446 4.68805
0.00657182 0.384758 0.000421644 4.55611 4.62806
0.00681033 0.3911 0.00041316 4.49245 4.56174
0.00704884 0.397288 0.000403176 4.42388 4.49001
0.00728736 0.403496 0.00039184 4.34635 4.40911
0.00752587 0.40953 0.000378733 4.26566 4.32482
0.00776439 0.415691 0.000364027 4.16776 4.22304
0.00800291 0.421776 0.000346954 4.07117 4.12226
0.00824144 0.428069 0.000327726 3.93508 3.98106
0.00847996 0.434408 0.000304904 3.81182 3.85301
0.00871849 0.440929 0.00027842 3.61138 3.64762
0.00895702 0.447727 0.000245241 3.42478 3.45636
0.00919555 0.455144 0.000204632 3.06478 3.09088
0.00943408 0.465877 0.000154104 2.57027 2.586
