X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.195726 0.000434731 5.09176 5.18292
0.000376525 0.196508 0.000472392 5.09022 5.18317
0.000613858 0.197857 0.000503785 5.08753 5.18069
0.000851483 0.199818 0.000535536 5.08347 5.17637
0.00108931 0.202423 0.000569718 5.07798 5.1704
0.00132727 0.205617 0.000606269 5.07105 5.16284
0.00156534 0.209433 0.000644301 5.06261 5.15366
0.00180349 0.213813 0.000682377 5.0526 5.14281
0.0020417 0.218756 0.000718929 5.04094 5.13021
0.00227996 0.224194 0.000752455 5.02752 5.11577
0.00251826 0.230032 0.000781755 5.01226 5.09936
0.00275659 0.236136 0.000806024 4.99505 5.0809
0.00299495 0.242427 0.000824922 4.97579 5.06031
0.00323333 0.24891 0.000838495 4.95439 5.03754
0.00347172 0.255511 0.000847086 4.93074 5.01251
0.00371014 0.262221 0.000851169 4.90478 4.98518
0.00394857 0.268968 0.000851302 4.87642 4.95547
0.00418701 0.275778 0.000848034 4.84556 4.92331
0.00442546 0.282639 0.000841894 4.81213 4.88863
0.00466392 0.289461 0.000833297 4.77605 4.85136
0.00490238 0.296328 0.000822663 4.73717 4.81136
0.00514086 0.303109 0.000810245 4.69542 4.76855
0.00537934 0.309944 0.000796361 4.65056 4.72271
0.00561783 0.31665 0.00078115 4.60258 4.6738
0.00585632 0.323435 0.000764861 4.55095 4.6213
0.00609482 0.330059 0.000747397 4.49592 4.56542
0.00633332 0.336766 0.000728875 4.43631 4.50485
0.00657182 0.343158 0.000709027 4.37329 4.44088
0.00681033 0.349621 0.000688039 4.3035 4.37013
0.00704884 0.355754 0.000665502 4.23101 4.29678
0.00728736 0.362038 0.000641662 4.14687 4.21175
0.00752587 0.368028 0.000615834 4.06309 4.1272
0.00776439 0.374253 0.000588362 3.95651 4.01985
0.00800291 0.380298 0.000558088 3.85856 3.92123
0.00824144 0.386681 0.00052556 3.71348 3.77561
0.00847996 0.393133 0.000488896 3.59263 3.6543
0.00871849 0.400142 0.000449431 3.37495 3.43629
0.00895702 0.407633 0.000405562 3.19272 3.25192
0.00919555 0.416881 0.000368757 2.79633 2.84206
0.00943408 0.424991 0.000410427 2.29178 2.32971
